date,region,min,max
17-Jun-20,India_Chandigarh,21,31.1
14-Mar-20,India_Chattisgarh,21.1,29.5
15-Mar-20,India_Chattisgarh,22.4,29.3
16-Mar-20,India_Chattisgarh,22,31.4
17-Mar-20,India_Chattisgarh,22.4,32.7
18-Mar-20,India_Chattisgarh,24.3,31
19-Mar-20,India_Chattisgarh,20.6,33.7
20-Mar-20,India_Chattisgarh,18.9,31.1
21-Mar-20,India_Chattisgarh,20.7,31.6
22-Mar-20,India_Chattisgarh,22.4,33.1
23-Mar-20,India_Chattisgarh,22.2,33.2
24-Mar-20,India_Chattisgarh,22.4,34.6
25-Mar-20,India_Chattisgarh,23.1,34.8
26-Mar-20,India_Chattisgarh,22.7,34.4
27-Mar-20,India_Chattisgarh,24.5,36.3
28-Mar-20,India_Chattisgarh,24.7,34.2
29-Mar-20,India_Chattisgarh,23.9,35.3
30-Mar-20,India_Chattisgarh,22.8,31
31-Mar-20,India_Chattisgarh,23.3,34.7
01-Apr-20,India_Chattisgarh,23.5,37.2
02-Apr-20,India_Chattisgarh,24.3,37.5
03-Apr-20,India_Chattisgarh,25.1,34.9
04-Apr-20,India_Chattisgarh,24.1,35.9
05-Apr-20,India_Chattisgarh,23.5,35.5
06-Apr-20,India_Chattisgarh,24.6,36.1
07-Apr-20,India_Chattisgarh,23.7,37.5
08-Apr-20,India_Chattisgarh,24.8,37.3
09-Apr-20,India_Chattisgarh,21.7,35.9
10-Apr-20,India_Chattisgarh,24.1,37
11-Apr-20,India_Chattisgarh,25,37.8
12-Apr-20,India_Chattisgarh,25.7,39.5
13-Apr-20,India_Chattisgarh,26.9,37.9
14-Apr-20,India_Chattisgarh,26.1,39.3
15-Apr-20,India_Chattisgarh,26.1,38.7
16-Apr-20,India_Chattisgarh,26.4,39.4
17-Apr-20,India_Chattisgarh,26.6,39.5
18-Apr-20,India_Chattisgarh,27.2,39.6
19-Apr-20,India_Chattisgarh,25.6,35.9
20-Apr-20,India_Chattisgarh,26.4,39.2
21-Apr-20,India_Chattisgarh,27,38.6
22-Apr-20,India_Chattisgarh,24.3,36.7
23-Apr-20,India_Chattisgarh,26.9,38.2
24-Apr-20,India_Chattisgarh,25.6,39.2
25-Apr-20,India_Chattisgarh,25.2,37.5
26-Apr-20,India_Chattisgarh,26.2,34
27-Apr-20,India_Chattisgarh,24,31.1
28-Apr-20,India_Chattisgarh,23.4,35.8
29-Apr-20,India_Chattisgarh,24.8,36
30-Apr-20,India_Chattisgarh,26,38.5
01-May-20,India_Chattisgarh,27.3,39.7
02-May-20,India_Chattisgarh,26.1,40.4
03-May-20,India_Chattisgarh,27.8,41.5
04-May-20,India_Chattisgarh,27.1,40.2
05-May-20,India_Chattisgarh,26.4,39
06-May-20,India_Chattisgarh,27.3,39
07-May-20,India_Chattisgarh,21.1,37
08-May-20,India_Chattisgarh,20.7,38.3
09-May-20,India_Chattisgarh,22.5,38.5
10-May-20,India_Chattisgarh,24.4,34.7
11-May-20,India_Chattisgarh,25.6,37
12-May-20,India_Chattisgarh,26.4,37.8
13-May-20,India_Chattisgarh,26.5,38.5
14-May-20,India_Chattisgarh,27.3,39.2
15-May-20,India_Chattisgarh,28.5,39.2
16-May-20,India_Chattisgarh,26.9,37.9
17-May-20,India_Chattisgarh,26.3,37.8
18-May-20,India_Chattisgarh,27.9,35.1
19-May-20,India_Chattisgarh,24.6,37.5
20-May-20,India_Chattisgarh,24.9,38.4
21-May-20,India_Chattisgarh,26.1,40
22-May-20,India_Chattisgarh,25.3,43.3
23-May-20,India_Chattisgarh,27.8,43.7
24-May-20,India_Chattisgarh,28.7,44.2
25-May-20,India_Chattisgarh,29.7,44.6
26-May-20,India_Chattisgarh,31.4,43.6
27-May-20,India_Chattisgarh,31.3,43.6
28-May-20,India_Chattisgarh,31.6,42.8
29-May-20,India_Chattisgarh,29.6,41.3
30-May-20,India_Chattisgarh,23.5,35.6
31-May-20,India_Chattisgarh,25.9,37.8
01-Jun-20,India_Chattisgarh,25.5,35.8
02-Jun-20,India_Chattisgarh,26.9,32.7
03-Jun-20,India_Chattisgarh,26.6,31.8
04-Jun-20,India_Chattisgarh,26.2,35.4
05-Jun-20,India_Chattisgarh,25.9,35.4
06-Jun-20,India_Chattisgarh,27.4,36.8
07-Jun-20,India_Chattisgarh,28.6,37.5
08-Jun-20,India_Chattisgarh,27.4,35.5
09-Jun-20,India_Chattisgarh,26.4,38.3
10-Jun-20,India_Chattisgarh,26.7,38.2
11-Jun-20,India_Chattisgarh,24.1,35.8
12-Jun-20,India_Chattisgarh,25.4,32.8
13-Jun-20,India_Chattisgarh,25.9,31.6
14-Jun-20,India_Chattisgarh,27.8,33.4
15-Jun-20,India_Chattisgarh,25.8,31.8
16-Jun-20,India_Chattisgarh,25,31.1
17-Jun-20,India_Chattisgarh,24,32
14-Mar-20,India_Dadra and Nagar Haveli,15.7,34.4
15-Mar-20,India_Dadra and Nagar Haveli,23,35
16-Mar-20,India_Dadra and Nagar Haveli,22,34.6
17-Mar-20,India_Dadra and Nagar Haveli,23.7,40.1
18-Mar-20,India_Dadra and Nagar Haveli,27,34
19-Mar-20,India_Dadra and Nagar Haveli,25,33
20-Mar-20,India_Dadra and Nagar Haveli,26,30
21-Mar-20,India_Dadra and Nagar Haveli,24,29
22-Mar-20,India_Dadra and Nagar Haveli,20.7,35.9
23-Mar-20,India_Dadra and Nagar Haveli,26,34
24-Mar-20,India_Dadra and Nagar Haveli,27,33.7
25-Mar-20,India_Dadra and Nagar Haveli,28,31
26-Mar-20,India_Dadra and Nagar Haveli,28,34
27-Mar-20,India_Dadra and Nagar Haveli,27,34
28-Mar-20,India_Dadra and Nagar Haveli,27,35
29-Mar-20,India_Dadra and Nagar Haveli,25.7,35
30-Mar-20,India_Dadra and Nagar Haveli,26.7,33.7
31-Mar-20,India_Dadra and Nagar Haveli,26,33
01-Apr-20,India_Dadra and Nagar Haveli,26,33
02-Apr-20,India_Dadra and Nagar Haveli,26,34
03-Apr-20,India_Dadra and Nagar Haveli,27,34
04-Apr-20,India_Dadra and Nagar Haveli,26,34
05-Apr-20,India_Dadra and Nagar Haveli,26,33.4
06-Apr-20,India_Dadra and Nagar Haveli,27,33
07-Apr-20,India_Dadra and Nagar Haveli,22.6,34.7
08-Apr-20,India_Dadra and Nagar Haveli,26,31
09-Apr-20,India_Dadra and Nagar Haveli,26,32
10-Apr-20,India_Dadra and Nagar Haveli,27,34
11-Apr-20,India_Dadra and Nagar Haveli,27,34
12-Apr-20,India_Dadra and Nagar Haveli,28,35
13-Apr-20,India_Dadra and Nagar Haveli,28,33
14-Apr-20,India_Dadra and Nagar Haveli,28,35
15-Apr-20,India_Dadra and Nagar Haveli,28,34
16-Apr-20,India_Dadra and Nagar Haveli,28,33
17-Apr-20,India_Dadra and Nagar Haveli,28,35.6
18-Apr-20,India_Dadra and Nagar Haveli,28,34
19-Apr-20,India_Dadra and Nagar Haveli,29,35
20-Apr-20,India_Dadra and Nagar Haveli,29,37
21-Apr-20,India_Dadra and Nagar Haveli,28,34
22-Apr-20,India_Dadra and Nagar Haveli,28,35.2
23-Apr-20,India_Dadra and Nagar Haveli,29,34.2
24-Apr-20,India_Dadra and Nagar Haveli,29,34
25-Apr-20,India_Dadra and Nagar Haveli,29,33.5
26-Apr-20,India_Dadra and Nagar Haveli,28,33
27-Apr-20,India_Dadra and Nagar Haveli,29,32.6
28-Apr-20,India_Dadra and Nagar Haveli,28,35.3
29-Apr-20,India_Dadra and Nagar Haveli,29,34
30-Apr-20,India_Dadra and Nagar Haveli,30,33
01-May-20,India_Dadra and Nagar Haveli,30,33
02-May-20,India_Dadra and Nagar Haveli,29,33
03-May-20,India_Dadra and Nagar Haveli,29,33
04-May-20,India_Dadra and Nagar Haveli,28.3,34.1
05-May-20,India_Dadra and Nagar Haveli,25.4,38
06-May-20,India_Dadra and Nagar Haveli,28.8,36.6
07-May-20,India_Dadra and Nagar Haveli,26.9,33
08-May-20,India_Dadra and Nagar Haveli,25.9,35.7
09-May-20,India_Dadra and Nagar Haveli,29,33
10-May-20,India_Dadra and Nagar Haveli,27.7,33.1
11-May-20,India_Dadra and Nagar Haveli,29,34.2
12-May-20,India_Dadra and Nagar Haveli,28,34
13-May-20,India_Dadra and Nagar Haveli,29,33
14-May-20,India_Dadra and Nagar Haveli,29,34.8
15-May-20,India_Dadra and Nagar Haveli,30,34.4
16-May-20,India_Dadra and Nagar Haveli,28.7,33
17-May-20,India_Dadra and Nagar Haveli,30,33
18-May-20,India_Dadra and Nagar Haveli,29.5,33
19-May-20,India_Dadra and Nagar Haveli,29,32
20-May-20,India_Dadra and Nagar Haveli,29,33
21-May-20,India_Dadra and Nagar Haveli,29,33
22-May-20,India_Dadra and Nagar Haveli,30,34
23-May-20,India_Dadra and Nagar Haveli,27.4,35.4
24-May-20,India_Dadra and Nagar Haveli,30,33
25-May-20,India_Dadra and Nagar Haveli,29.1,33
26-May-20,India_Dadra and Nagar Haveli,27.6,35.3
27-May-20,India_Dadra and Nagar Haveli,30,33
28-May-20,India_Dadra and Nagar Haveli,28.9,33
29-May-20,India_Dadra and Nagar Haveli,30,34
30-May-20,India_Dadra and Nagar Haveli,30,35
31-May-20,India_Dadra and Nagar Haveli,31,35
01-Jun-20,India_Dadra and Nagar Haveli,27,32
02-Jun-20,India_Dadra and Nagar Haveli,26.1,32
03-Jun-20,India_Dadra and Nagar Haveli,23.9,28
04-Jun-20,India_Dadra and Nagar Haveli,23,30
05-Jun-20,India_Dadra and Nagar Haveli,24,33
06-Jun-20,India_Dadra and Nagar Haveli,24,32
07-Jun-20,India_Dadra and Nagar Haveli,28,32
08-Jun-20,India_Dadra and Nagar Haveli,25,31
09-Jun-20,India_Dadra and Nagar Haveli,28,32
10-Jun-20,India_Dadra and Nagar Haveli,28,33.7
11-Jun-20,India_Dadra and Nagar Haveli,27,32
12-Jun-20,India_Dadra and Nagar Haveli,28,31
13-Jun-20,India_Dadra and Nagar Haveli,27,31
14-Jun-20,India_Dadra and Nagar Haveli,27,32
15-Jun-20,India_Dadra and Nagar Haveli,28,32
16-Jun-20,India_Dadra and Nagar Haveli,28,30.4
17-Jun-20,India_Dadra and Nagar Haveli,28,31
14-Mar-20,India_Daman and Diu,15.7,34.4
15-Mar-20,India_Daman and Diu,23,35
16-Mar-20,India_Daman and Diu,22,34.6
17-Mar-20,India_Daman and Diu,23.7,40.1
18-Mar-20,India_Daman and Diu,27,34
19-Mar-20,India_Daman and Diu,25,33
20-Mar-20,India_Daman and Diu,26,30
21-Mar-20,India_Daman and Diu,24,29
22-Mar-20,India_Daman and Diu,20.7,35.9
23-Mar-20,India_Daman and Diu,26,34
24-Mar-20,India_Daman and Diu,27,33.7
25-Mar-20,India_Daman and Diu,28,31
26-Mar-20,India_Daman and Diu,28,34
27-Mar-20,India_Daman and Diu,27,34
28-Mar-20,India_Daman and Diu,27,35
29-Mar-20,India_Daman and Diu,25.7,35
30-Mar-20,India_Daman and Diu,26.7,33.7
31-Mar-20,India_Daman and Diu,26,33
01-Apr-20,India_Daman and Diu,26,33
02-Apr-20,India_Daman and Diu,26,34
03-Apr-20,India_Daman and Diu,27,34
04-Apr-20,India_Daman and Diu,26,34
05-Apr-20,India_Daman and Diu,26,33.4
06-Apr-20,India_Daman and Diu,27,33
07-Apr-20,India_Daman and Diu,22.6,34.7
08-Apr-20,India_Daman and Diu,26,31
09-Apr-20,India_Daman and Diu,26,32
10-Apr-20,India_Daman and Diu,27,34
11-Apr-20,India_Daman and Diu,27,34
12-Apr-20,India_Daman and Diu,28,35
13-Apr-20,India_Daman and Diu,28,33
14-Apr-20,India_Daman and Diu,28,35
15-Apr-20,India_Daman and Diu,28,34
16-Apr-20,India_Daman and Diu,28,33
17-Apr-20,India_Daman and Diu,28,35.6
18-Apr-20,India_Daman and Diu,28,34
19-Apr-20,India_Daman and Diu,29,35
20-Apr-20,India_Daman and Diu,29,37
21-Apr-20,India_Daman and Diu,28,34
22-Apr-20,India_Daman and Diu,28,35.2
23-Apr-20,India_Daman and Diu,29,34.2
24-Apr-20,India_Daman and Diu,29,34
25-Apr-20,India_Daman and Diu,29,33.5
26-Apr-20,India_Daman and Diu,28,33
27-Apr-20,India_Daman and Diu,29,32.6
28-Apr-20,India_Daman and Diu,28,35.3
29-Apr-20,India_Daman and Diu,29,34
30-Apr-20,India_Daman and Diu,30,33
01-May-20,India_Daman and Diu,30,33
02-May-20,India_Daman and Diu,29,33
03-May-20,India_Daman and Diu,29,33
04-May-20,India_Daman and Diu,28.3,34.1
05-May-20,India_Daman and Diu,25.4,38
06-May-20,India_Daman and Diu,28.8,36.6
07-May-20,India_Daman and Diu,26.9,33
08-May-20,India_Daman and Diu,25.9,35.7
09-May-20,India_Daman and Diu,29,33
10-May-20,India_Daman and Diu,27.7,33.1
11-May-20,India_Daman and Diu,29,34.2
12-May-20,India_Daman and Diu,28,34
13-May-20,India_Daman and Diu,29,33
14-May-20,India_Daman and Diu,29,34.8
15-May-20,India_Daman and Diu,30,34.4
16-May-20,India_Daman and Diu,28.7,33
17-May-20,India_Daman and Diu,30,33
18-May-20,India_Daman and Diu,29.5,33
19-May-20,India_Daman and Diu,29,32
20-May-20,India_Daman and Diu,29,33
21-May-20,India_Daman and Diu,29,33
22-May-20,India_Daman and Diu,30,34
23-May-20,India_Daman and Diu,27.4,35.4
24-May-20,India_Daman and Diu,30,33
25-May-20,India_Daman and Diu,29.1,33
26-May-20,India_Daman and Diu,27.6,35.3
27-May-20,India_Daman and Diu,30,33
28-May-20,India_Daman and Diu,28.9,33
29-May-20,India_Daman and Diu,30,34
30-May-20,India_Daman and Diu,30,35
31-May-20,India_Daman and Diu,31,35
01-Jun-20,India_Daman and Diu,27,32
02-Jun-20,India_Daman and Diu,26.1,32
03-Jun-20,India_Daman and Diu,23.9,28
04-Jun-20,India_Daman and Diu,23,30
05-Jun-20,India_Daman and Diu,24,33
06-Jun-20,India_Daman and Diu,24,32
07-Jun-20,India_Daman and Diu,28,32
08-Jun-20,India_Daman and Diu,25,31
09-Jun-20,India_Daman and Diu,28,32
10-Jun-20,India_Daman and Diu,28,33.7
11-Jun-20,India_Daman and Diu,27,32
12-Jun-20,India_Daman and Diu,28,31
13-Jun-20,India_Daman and Diu,27,31
14-Jun-20,India_Daman and Diu,27,32
15-Jun-20,India_Daman and Diu,28,32
16-Jun-20,India_Daman and Diu,28,30.4
17-Jun-20,India_Daman and Diu,28,31
14-Mar-20,India_Delhi,16.6,28.3
15-Mar-20,India_Delhi,12.2,25.6
16-Mar-20,India_Delhi,13.1,27.1
17-Mar-20,India_Delhi,13.6,27.8
18-Mar-20,India_Delhi,13.7,29.3
19-Mar-20,India_Delhi,16,29.8
20-Mar-20,India_Delhi,16.6,31.5
21-Mar-20,India_Delhi,17.9,31.2
22-Mar-20,India_Delhi,16,30.8
23-Mar-20,India_Delhi,16.8,31.7
24-Mar-20,India_Delhi,18.6,31.8
25-Mar-20,India_Delhi,17,33
26-Mar-20,India_Delhi,19,33.1
27-Mar-20,India_Delhi,19.6,29.2
28-Mar-20,India_Delhi,15.8,27.6
29-Mar-20,India_Delhi,16.2,29.9
30-Mar-20,India_Delhi,15.9,30.6
31-Mar-20,India_Delhi,16.5,32.2
01-Apr-20,India_Delhi,17,32.6
02-Apr-20,India_Delhi,17.6,32.7
03-Apr-20,India_Delhi,15.5,31.6
04-Apr-20,India_Delhi,14.6,32.5
05-Apr-20,India_Delhi,16.9,33.5
06-Apr-20,India_Delhi,18.8,36.1
07-Apr-20,India_Delhi,17.9,36.6
08-Apr-20,India_Delhi,18.9,34.2
09-Apr-20,India_Delhi,16.3,33
10-Apr-20,India_Delhi,17.4,35.5
11-Apr-20,India_Delhi,19.9,37.2
12-Apr-20,India_Delhi,19.9,36.9
13-Apr-20,India_Delhi,20.9,38.1
14-Apr-20,India_Delhi,23.7,39.4
15-Apr-20,India_Delhi,24,40.5
16-Apr-20,India_Delhi,22.4,40.1
17-Apr-20,India_Delhi,25.7,40
18-Apr-20,India_Delhi,24.6,37.8
19-Apr-20,India_Delhi,19.3,37.9
20-Apr-20,India_Delhi,20.6,35.2
21-Apr-20,India_Delhi,19.1,34.4
22-Apr-20,India_Delhi,19.1,36
23-Apr-20,India_Delhi,23.2,36.1
24-Apr-20,India_Delhi,20.4,36.7
25-Apr-20,India_Delhi,24,38.4
26-Apr-20,India_Delhi,21.4,37.9
27-Apr-20,India_Delhi,18.8,33.5
28-Apr-20,India_Delhi,22.1,33.8
29-Apr-20,India_Delhi,22.9,35.7
30-Apr-20,India_Delhi,24.8,38
01-May-20,India_Delhi,24.4,39.2
02-May-20,India_Delhi,24.4,39.6
03-May-20,India_Delhi,23.6,38.3
04-May-20,India_Delhi,19.9,34.8
05-May-20,India_Delhi,22.5,37.9
06-May-20,India_Delhi,23.4,37.9
07-May-20,India_Delhi,21.7,39.1
08-May-20,India_Delhi,23.2,39.7
09-May-20,India_Delhi,25.4,41.2
10-May-20,India_Delhi,24.7,41.6
11-May-20,India_Delhi,20.5,36.2
12-May-20,India_Delhi,23.9,37.2
13-May-20,India_Delhi,25.8,37.9
14-May-20,India_Delhi,25.5,39
15-May-20,India_Delhi,24.8,38.8
16-May-20,India_Delhi,25.6,39.8
17-May-20,India_Delhi,25.1,40.8
18-May-20,India_Delhi,25.4,40.5
19-May-20,India_Delhi,23.4,41.1
20-May-20,India_Delhi,22.2,41.8
21-May-20,India_Delhi,23.8,42.3
22-May-20,India_Delhi,24.1,45.4
23-May-20,India_Delhi,26.9,45.4
24-May-20,India_Delhi,28.7,45.1
25-May-20,India_Delhi,26.9,44.4
26-May-20,India_Delhi,28.7,46.2
27-May-20,India_Delhi,28.4,46.8
28-May-20,India_Delhi,25.9,46.6
29-May-20,India_Delhi,22.3,41
30-May-20,India_Delhi,22.1,36.5
31-May-20,India_Delhi,20.1,35.4
01-Jun-20,India_Delhi,20.4,35.1
02-Jun-20,India_Delhi,24.1,36.1
03-Jun-20,India_Delhi,24.7,36.9
04-Jun-20,India_Delhi,25,37.7
05-Jun-20,India_Delhi,24.1,36.8
06-Jun-20,India_Delhi,23.7,36.5
07-Jun-20,India_Delhi,22.1,37.5
08-Jun-20,India_Delhi,24.9,37
09-Jun-20,India_Delhi,26.6,40.4
10-Jun-20,India_Delhi,27.5,40.6
11-Jun-20,India_Delhi,26.9,42.5
12-Jun-20,India_Delhi,29.6,41.4
13-Jun-20,India_Delhi,30.1,41.8
14-Jun-20,India_Delhi,27.6,42.2
15-Jun-20,India_Delhi,28.6,41.4
16-Jun-20,India_Delhi,31.8,43.2
17-Jun-20,India_Delhi,31,41.8
14-Mar-20,India_Goa,20.2,32.8
15-Mar-20,India_Goa,21.4,33.2
16-Mar-20,India_Goa,23.2,32.6
17-Mar-20,India_Goa,24.1,33.3
18-Mar-20,India_Goa,25.4,34.2
19-Mar-20,India_Goa,23.6,33.7
20-Mar-20,India_Goa,22,34.4
21-Mar-20,India_Goa,21.3,32.9
22-Mar-20,India_Goa,22.3,32.4
23-Mar-20,India_Goa,23.3,32.2
24-Mar-20,India_Goa,23.4,33
25-Mar-20,India_Goa,25.3,33.3
26-Mar-20,India_Goa,24.6,32.8
27-Mar-20,India_Goa,26.1,33.7
28-Mar-20,India_Goa,24.8,32.8
29-Mar-20,India_Goa,25.2,33.6
30-Mar-20,India_Goa,25.2,34.2
31-Mar-20,India_Goa,25.5,34.3
01-Apr-20,India_Goa,24.7,34.1
02-Apr-20,India_Goa,24.8,33.4
03-Apr-20,India_Goa,25.6,33.1
04-Apr-20,India_Goa,26,33.7
05-Apr-20,India_Goa,26.6,33.5
06-Apr-20,India_Goa,27.8,33.8
07-Apr-20,India_Goa,25.7,33
08-Apr-20,India_Goa,24.8,33.5
09-Apr-20,India_Goa,25.1,34.2
10-Apr-20,India_Goa,24.3,34.4
11-Apr-20,India_Goa,23.9,34.1
12-Apr-20,India_Goa,26.4,34.2
13-Apr-20,India_Goa,26.5,33.6
14-Apr-20,India_Goa,27.1,32.8
15-Apr-20,India_Goa,27.5,34.5
16-Apr-20,India_Goa,28,34.1
17-Apr-20,India_Goa,27.7,34
18-Apr-20,India_Goa,28.5,33.8
19-Apr-20,India_Goa,25.3,34.3
20-Apr-20,India_Goa,28.1,34.7
21-Apr-20,India_Goa,25.6,34.7
22-Apr-20,India_Goa,26.6,34.1
23-Apr-20,India_Goa,26.5,33.2
24-Apr-20,India_Goa,27,34.7
25-Apr-20,India_Goa,27.8,34.5
26-Apr-20,India_Goa,25.9,34.6
27-Apr-20,India_Goa,26,35.2
28-Apr-20,India_Goa,25.5,34.3
29-Apr-20,India_Goa,27.2,34.8
30-Apr-20,India_Goa,27.4,34.5
01-May-20,India_Goa,28.4,34.2
02-May-20,India_Goa,28.2,34.4
03-May-20,India_Goa,28.7,34.6
04-May-20,India_Goa,28.3,35.1
05-May-20,India_Goa,27.3,35.3
06-May-20,India_Goa,28,35.1
07-May-20,India_Goa,29.2,35
08-May-20,India_Goa,27.2,33.9
09-May-20,India_Goa,27.2,34.8
10-May-20,India_Goa,27.3,34.8
11-May-20,India_Goa,27,35.4
12-May-20,India_Goa,27.9,35.4
13-May-20,India_Goa,26.8,36
14-May-20,India_Goa,27.4,35
15-May-20,India_Goa,26.4,34.7
16-May-20,India_Goa,28,32.6
17-May-20,India_Goa,28.2,34.8
18-May-20,India_Goa,27.4,33
19-May-20,India_Goa,28.6,33.9
20-May-20,India_Goa,27.3,34.5
21-May-20,India_Goa,26.9,34.1
22-May-20,India_Goa,27.5,34.3
23-May-20,India_Goa,27.3,34.1
24-May-20,India_Goa,28.2,34.2
25-May-20,India_Goa,28.8,34.8
26-May-20,India_Goa,29,34.2
27-May-20,India_Goa,27.9,34.4
28-May-20,India_Goa,27.4,34.5
29-May-20,India_Goa,27.5,35.5
30-May-20,India_Goa,27.8,36.8
31-May-20,India_Goa,26.9,36.8
01-Jun-20,India_Goa,25.3,29
02-Jun-20,India_Goa,23.8,27.6
03-Jun-20,India_Goa,23.3,27.4
04-Jun-20,India_Goa,24,29.1
05-Jun-20,India_Goa,22.7,30.1
06-Jun-20,India_Goa,23.8,31.5
07-Jun-20,India_Goa,23,32.3
08-Jun-20,India_Goa,22.9,31.2
09-Jun-20,India_Goa,24.4,31.1
10-Jun-20,India_Goa,25.6,32
11-Jun-20,India_Goa,22.9,28.3
12-Jun-20,India_Goa,23.6,27.7
13-Jun-20,India_Goa,23.9,28.5
14-Jun-20,India_Goa,23.9,31
15-Jun-20,India_Goa,25.3,31.5
16-Jun-20,India_Goa,24,27.2
17-Jun-20,India_Goa,23,27.4
14-Mar-20,India_Gujarat,19,30
15-Mar-20,India_Gujarat,21.9,31
16-Mar-20,India_Gujarat,22.9,33
17-Mar-20,India_Gujarat,23.6,34
18-Mar-20,India_Gujarat,23.6,36
19-Mar-20,India_Gujarat,23.5,34
20-Mar-20,India_Gujarat,21.7,30
21-Mar-20,India_Gujarat,20.4,33
22-Mar-20,India_Gujarat,22.6,34
23-Mar-20,India_Gujarat,24.6,36
24-Mar-20,India_Gujarat,25.9,35
25-Mar-20,India_Gujarat,25,36
26-Mar-20,India_Gujarat,25.8,32
27-Mar-20,India_Gujarat,20,30
28-Mar-20,India_Gujarat,20,34
29-Mar-20,India_Gujarat,18,36
30-Mar-20,India_Gujarat,26,32.3
31-Mar-20,India_Gujarat,21,38
01-Apr-20,India_Gujarat,23,36
02-Apr-20,India_Gujarat,22,38
03-Apr-20,India_Gujarat,21,39
04-Apr-20,India_Gujarat,21,41
05-Apr-20,India_Gujarat,22,41
06-Apr-20,India_Gujarat,21,41
07-Apr-20,India_Gujarat,25,39
08-Apr-20,India_Gujarat,25.4,39
09-Apr-20,India_Gujarat,25,39
10-Apr-20,India_Gujarat,25,42
11-Apr-20,India_Gujarat,24,43
12-Apr-20,India_Gujarat,25,43
13-Apr-20,India_Gujarat,23,44
14-Apr-20,India_Gujarat,27,42
15-Apr-20,India_Gujarat,27,41
16-Apr-20,India_Gujarat,26,41
17-Apr-20,India_Gujarat,28,40
18-Apr-20,India_Gujarat,28.9,40
19-Apr-20,India_Gujarat,27,40
20-Apr-20,India_Gujarat,28,40
21-Apr-20,India_Gujarat,27,41
22-Apr-20,India_Gujarat,29,41
23-Apr-20,India_Gujarat,29,42
24-Apr-20,India_Gujarat,28,41
25-Apr-20,India_Gujarat,26,40
26-Apr-20,India_Gujarat,27,41
27-Apr-20,India_Gujarat,27,41
28-Apr-20,India_Gujarat,26,43
29-Apr-20,India_Gujarat,28,44
30-Apr-20,India_Gujarat,29,45
01-May-20,India_Gujarat,30,44
02-May-20,India_Gujarat,27,44
03-May-20,India_Gujarat,28,44
04-May-20,India_Gujarat,29,43
05-May-20,India_Gujarat,28,43
06-May-20,India_Gujarat,30,44
07-May-20,India_Gujarat,27,43
08-May-20,India_Gujarat,28.9,44
09-May-20,India_Gujarat,28.9,43
10-May-20,India_Gujarat,29,43
11-May-20,India_Gujarat,29,42
12-May-20,India_Gujarat,28,42
13-May-20,India_Gujarat,30,43
14-May-20,India_Gujarat,30,42
15-May-20,India_Gujarat,30,42
16-May-20,India_Gujarat,30,43
17-May-20,India_Gujarat,29,43
18-May-20,India_Gujarat,29,42
19-May-20,India_Gujarat,29,43
20-May-20,India_Gujarat,29,45
21-May-20,India_Gujarat,29,45
22-May-20,India_Gujarat,29,45
23-May-20,India_Gujarat,28.8,44
24-May-20,India_Gujarat,29,44
25-May-20,India_Gujarat,29,44
26-May-20,India_Gujarat,28.6,45
27-May-20,India_Gujarat,28.4,45
28-May-20,India_Gujarat,29,45
29-May-20,India_Gujarat,30,43
30-May-20,India_Gujarat,29,42
31-May-20,India_Gujarat,29.6,42
01-Jun-20,India_Gujarat,30.9,41
02-Jun-20,India_Gujarat,29,39
03-Jun-20,India_Gujarat,29,39
04-Jun-20,India_Gujarat,26,41
05-Jun-20,India_Gujarat,26,39
06-Jun-20,India_Gujarat,27,37
07-Jun-20,India_Gujarat,23,33
08-Jun-20,India_Gujarat,25,37
09-Jun-20,India_Gujarat,26,33
10-Jun-20,India_Gujarat,27.8,39
11-Jun-20,India_Gujarat,25,36
12-Jun-20,India_Gujarat,29,39
13-Jun-20,India_Gujarat,24,33
14-Jun-20,India_Gujarat,24,33
15-Jun-20,India_Gujarat,27,36
16-Jun-20,India_Gujarat,28.9,36
17-Jun-20,India_Gujarat,29,36
14-Mar-20,India_Haryana,4,15
15-Mar-20,India_Haryana,1.4,18
16-Mar-20,India_Haryana,5.1,16
17-Mar-20,India_Haryana,6.1,21
18-Mar-20,India_Haryana,7.2,17.8
19-Mar-20,India_Haryana,6.7,17.7
20-Mar-20,India_Haryana,7.7,17.9
21-Mar-20,India_Haryana,8.2,18.5
22-Mar-20,India_Haryana,5.9,18.8
23-Mar-20,India_Haryana,7.6,23
24-Mar-20,India_Haryana,9,18.9
25-Mar-20,India_Haryana,7,18.2
26-Mar-20,India_Haryana,9.6,19.7
27-Mar-20,India_Haryana,7.1,18
28-Mar-20,India_Haryana,5.8,22
29-Mar-20,India_Haryana,7.8,17.1
30-Mar-20,India_Haryana,8.2,18.7
31-Mar-20,India_Haryana,10.2,18.7
1-Apr-20,India_Haryana,6.6,19.3
2-Apr-20,India_Haryana,10.4,23
3-Apr-20,India_Haryana,6.8,20
4-Apr-20,India_Haryana,7.9,19.3
5-Apr-20,India_Haryana,13,26
6-Apr-20,India_Haryana,9.3,19.2
7-Apr-20,India_Haryana,10.6,19.4
8-Apr-20,India_Haryana,7.7,19.3
9-Apr-20,India_Haryana,12,26
10-Apr-20,India_Haryana,13.2,26
11-Apr-20,India_Haryana,11.4,21.6
12-Apr-20,India_Haryana,12.8,24
13-Apr-20,India_Haryana,13.8,24
