,date,region,min,max
108,26-Mar-20,India_Mizoram,18.7,35
109,27-Mar-20,India_Mizoram,20.3,35
110,28-Mar-20,India_Mizoram,20.8,36
111,29-Mar-20,India_Mizoram,22.9,36
112,30-Mar-20,India_Mizoram,16.3,35
113,31-Mar-20,India_Mizoram,19.9,36
114,01-Apr-20,India_Mizoram,20.7,37
115,02-Apr-20,India_Mizoram,23.4,37
116,03-Apr-20,India_Mizoram,21.6,34
117,04-Apr-20,India_Mizoram,21.2,36
118,05-Apr-20,India_Mizoram,16.9,33
119,06-Apr-20,India_Mizoram,16.7,33
120,07-Apr-20,India_Mizoram,16.2,33.4
121,08-Apr-20,India_Mizoram,22.6,31.4
122,09-Apr-20,India_Mizoram,26,36
123,10-Apr-20,India_Mizoram,25,37
124,11-Apr-20,India_Mizoram,22.3,37
125,12-Apr-20,India_Mizoram,20.1,31
126,13-Apr-20,India_Mizoram,23.8,33.7
127,14-Apr-20,India_Mizoram,23.3,36
128,15-Apr-20,India_Mizoram,24,33.6
129,16-Apr-20,India_Mizoram,17.8,32
130,17-Apr-20,India_Mizoram,14.8,32.2
131,18-Apr-20,India_Mizoram,19.8,35
132,19-Apr-20,India_Mizoram,17.6,34.1
133,20-Apr-20,India_Mizoram,17.6,33.6
134,21-Apr-20,India_Mizoram,19.3,33
135,22-Apr-20,India_Mizoram,18.1,29
136,23-Apr-20,India_Mizoram,16.5,32.8
137,24-Apr-20,India_Mizoram,21,30.5
138,25-Apr-20,India_Mizoram,16.4,32
139,26-Apr-20,India_Mizoram,20,30.4
140,27-Apr-20,India_Mizoram,22,33
141,28-Apr-20,India_Mizoram,21.4,30
142,29-Apr-20,India_Mizoram,21.8,30
143,30-Apr-20,India_Mizoram,20.4,32
144,01-May-20,India_Mizoram,21.8,29
145,02-May-20,India_Mizoram,20.8,31.2
146,03-May-20,India_Mizoram,20.8,32
147,04-May-20,India_Mizoram,20.8,35
148,05-May-20,India_Mizoram,19.8,35
149,06-May-20,India_Mizoram,23,31
150,07-May-20,India_Mizoram,22.7,33
151,08-May-20,India_Mizoram,20.5,34
152,09-May-20,India_Mizoram,24.2,33
153,10-May-20,India_Mizoram,20,33
154,11-May-20,India_Mizoram,23.2,37.3
155,12-May-20,India_Mizoram,22.6,33
156,13-May-20,India_Mizoram,19.8,34
157,14-May-20,India_Mizoram,22,34.7
158,15-May-20,India_Mizoram,24.2,34
159,16-May-20,India_Mizoram,24,35
160,17-May-20,India_Mizoram,20,37.2
161,18-May-20,India_Mizoram,20,34
162,19-May-20,India_Mizoram,21.8,34
163,20-May-20,India_Mizoram,21.8,26.4
164,21-May-20,India_Mizoram,23.9,36.1
165,22-May-20,India_Mizoram,20.5,29.1
166,23-May-20,India_Mizoram,19.9,29.5
167,24-May-20,India_Mizoram,23.8,32.8
168,25-May-20,India_Mizoram,21.9,32.9
169,26-May-20,India_Mizoram,20.2,33
170,27-May-20,India_Mizoram,23,30
171,28-May-20,India_Mizoram,22.9,31
172,29-May-20,India_Mizoram,23.2,34
173,30-May-20,India_Mizoram,22.3,31
174,31-May-20,India_Mizoram,24.1,34
175,01-Jun-20,India_Mizoram,19.4,32
176,02-Jun-20,India_Mizoram,20,32
177,03-Jun-20,India_Mizoram,20.1,32
178,04-Jun-20,India_Mizoram,19.6,33
179,05-Jun-20,India_Mizoram,22.1,32
180,06-Jun-20,India_Mizoram,21,34
181,07-Jun-20,India_Mizoram,20.8,32
182,08-Jun-20,India_Mizoram,20.8,33
183,09-Jun-20,India_Mizoram,21.8,34.2
184,10-Jun-20,India_Mizoram,22.4,33
185,11-Jun-20,India_Mizoram,22.6,33
186,12-Jun-20,India_Mizoram,22.1,31
187,13-Jun-20,India_Mizoram,21.4,33
188,14-Jun-20,India_Mizoram,21.8,33
189,15-Jun-20,India_Mizoram,24.2,34
190,16-Jun-20,India_Mizoram,22.6,32
191,17-Jun-20,India_Mizoram,22.2,27
